# theta1,theta2 in radians, 100 Hz
-1.2043243707,1.5483001017
-1.2049882128,1.5467153649
-1.2056520549,1.5451306280
-1.2063158970,1.5435458912
-1.2069797391,1.5419611544
-1.2076435812,1.5403764175
-1.2084030812,1.5392896675
-1.2091625812,1.5382029175
-1.2099220812,1.5371161675
-1.2106815812,1.5360294175
-1.2114410812,1.5349426675
-1.2122005812,1.5338559175
-1.2129600812,1.5327691675
-1.2137195812,1.5316824175
-1.2144790812,1.5305956675
-1.2152385812,1.5295089175
-1.2159980812,1.5284221675
-1.2167575812,1.5273354175
-1.2175170812,1.5262486675
-1.2182765812,1.5251619175
-1.2190360812,1.5240751675
-1.2197955812,1.5229884175
-1.2205550812,1.5219016675
-1.2213145812,1.5208149175
-1.2220740812,1.5197281675
-1.2228335812,1.5186414175
-1.2239620022,1.5182918386
-1.2250904233,1.5179422596
-1.2262188444,1.5175926807
-1.2273472654,1.5172431017
-1.2284756865,1.5168935228
-1.2296041075,1.5165439438
-1.2307325286,1.5161943649
-1.2318609496,1.5158447859
-1.2329893707,1.5154952070
-1.2341177917,1.5151456280
-1.2352462128,1.5147960491
-1.2363746338,1.5144464702
-1.2375030549,1.5140968912
-1.2386314759,1.5137473123
-1.2397598970,1.5133977333
-1.2408883180,1.5130481544
-1.2420167391,1.5126985754
-1.2431451601,1.5123489965
-1.2442735812,1.5119994175
-1.2456432654,1.5119993123
-1.2470129496,1.5119992070
-1.2483826338,1.5119991017
-1.2497523180,1.5119989965
-1.2511220022,1.5119988912
-1.2524916865,1.5119987859
-1.2538613707,1.5119986807
-1.2552310549,1.5119985754
-1.2566007391,1.5119984702
-1.2579704233,1.5119983649
-1.2593401075,1.5119982596
-1.2607097917,1.5119981544
-1.2620794759,1.5119980491
-1.2634491601,1.5119979438
-1.2648188444,1.5119978386
-1.2661885286,1.5119977333
-1.2675582128,1.5119976280
-1.2689278970,1.5119975228
-1.2702975812,1.5119974175
-1.2715128444,1.5120310491
-1.2727281075,1.5120646807
-1.2739433707,1.5120983123
-1.2751586338,1.5121319438
-1.2763738970,1.5121655754
-1.2775891601,1.5121992070
-1.2788044233,1.5122328386
-1.2800196865,1.5122664702
-1.2812349496,1.5123001017
-1.2824502128,1.5123337333
-1.2836654759,1.5123673649
-1.2848807391,1.5124009965
-1.2860960022,1.5124346280
-1.2873112654,1.5124682596
-1.2885265286,1.5125018912
-1.2897417917,1.5125355228
-1.2909570549,1.5125691544
-1.2921723180,1.5126027859
-1.2933875812,1.5126364175
-1.2944100022,1.5127591017
-1.2954324233,1.5128817859
-1.2964548444,1.5130044702
-1.2974772654,1.5131271544
-1.2984996865,1.5132498386
-1.2995221075,1.5133725228
-1.3005445286,1.5134952070
-1.3015669496,1.5136178912
-1.3025893707,1.5137405754
-1.3036117917,1.5138632596
-1.3046342128,1.5139859438
-1.3056566338,1.5141086280
-1.3066790549,1.5142313123
-1.3077014759,1.5143539965
-1.3087238970,1.5144766807
-1.3097463180,1.5145993649
-1.3107687391,1.5147220491
-1.3117911601,1.5148447333
-1.3128135812,1.5149674175
-1.3138142812,1.5150374175
-1.3148149812,1.5151074175
-1.3158156812,1.5151774175
-1.3168163812,1.5152474175
-1.3178170812,1.5153174175
-1.3188177812,1.5153874175
-1.3198184812,1.5154574175
-1.3208191812,1.5155274175
-1.3218198812,1.5155974175
-1.3228205812,1.5156674175
-1.3238212812,1.5157374175
-1.3248219812,1.5158074175
-1.3258226812,1.5158774175
-1.3268233812,1.5159474175
-1.3278240812,1.5160174175
-1.3288247812,1.5160874175
-1.3298254812,1.5161574175
-1.3308261812,1.5162274175
-1.3318268812,1.5162974175
-1.3328275812,1.5163674175
-1.3341487391,1.5172453123
-1.3354698970,1.5181232070
-1.3367910549,1.5190011017
